fm,algorithm,lr,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys
CTransPath,SCAFFOLD,0.0003,5,0.3742222338914871,0.36989422294548413,0.11414396126793397,0.21825132677551293,0.057109945524114546,0.1483286097544089,0.053781559133357325,0.2914946890725767,0.09396731990506857,0.2914946890725767,113.6,42.6,3514.4,3279881,0c2de4b117ea;1704e4e2c0b4;a39c4b54a6e8;c579fee87e49;dfeaaba2a152
CTransPath,SCAFFOLD,0.001,5,0.6075555682182312,0.617900732302685,0.03203730609400479,0.40186681596559204,0.03142233383160677,0.3268337525123062,0.030944768430174317,0.5192086885082913,0.026396528667126006,0.5192086885082913,126.4,71.2,3910.0,3279881,2e28420b68dd;54fce278a535;5dce7d0ee33f;a14015d42f16;f24e3644f579
Conch_v15,FedAvg,0.0001,5,0.8426666855812073,0.8086248982912938,0.04639486979646666,0.6717950716517148,0.07616761028752579,0.6764742203887051,0.069738155159067,0.7447161285162368,0.06270518835796358,0.7447161285162368,178.4,128.4,5528.0,3279881,65dc0ca5e47d;6ed565f6ddba;7256a159b523;80820414d11a;83281392905c
Conch_v15,FedAvg,0.0003,5,0.9075555682182312,0.8706265256305941,0.025012898533668667,0.8141473855863556,0.055211233293344764,0.8214675676994894,0.05677250391506909,0.8359091222167108,0.03402799624017099,0.8359091222167108,190.4,140.4,5907.4,3279881,48190d037628;d2f6dc6d9c3c;d4b7e81ed792;e19c6698855b;e9ec436f1537
Conch_v15,FedAvg,0.001,5,0.9253333568572998,0.8904800650935719,0.011994384873256853,0.8577762822257207,0.015072316284682792,0.8659387703955079,0.016094042851329638,0.866090604042015,0.01619894164855387,0.866090604042015,216.4,166.4,6729.8,3279881,0b21fd98af8b;186a3605e0a6;36677079b903;b982f67a3338;d188ba86f420
Conch_v15,FedBN,0.0001,5,0.22671825372582508,0.27355573637103336,0.11999268844676715,0.18592690123380423,0.03993222292921382,0.13784926642394285,0.05531251518982669,0.19243109433771002,0.041396238466613305,0.19243109433771002,191.0,133.0,5809.8,3281417,31611f7d1359;771a2ed1141b;b9d2638d8ccd;cd1b73f3ef07;ed5180d798b2
Conch_v15,FedBN,0.0003,5,0.27334004622181673,0.3500406834825061,0.06614638829219774,0.2138020030333893,0.027691804046387405,0.1634642612431016,0.029426710597117014,0.22959392611531926,0.03971188755541956,0.22959392611531926,142.8,85.4,4340.4,3281417,1557c7a7906a;8b100caf83b6;c7689d50a4f8;c9aab31cf9a3;fa7f8c47e676
Conch_v15,FedBN,0.001,5,0.2970908251135392,0.44279902359641987,0.03260978443204844,0.24951580674826773,0.01481958474330802,0.19382391396311835,0.011317015529276157,0.27628495750201254,0.011919490789099416,0.27628495750201254,156.6,101.2,4752.2,3281417,507c9b21fed3;57309b796771;64a1148c40b8;7bd8ddfde1eb;dcf71c5c05ef
Conch_v15,FedProx,0.0001,5,0.8462222576141357,0.8196908055329537,0.029051539033939533,0.7007335877716411,0.04371992557446841,0.7055514368251183,0.04802102757328066,0.7696682045728774,0.03562886690810425,0.7696682045728774,191.0,141.0,5921.6,3279881,094dfea521ba;3455bd7524d8;63a18089d81d;87329b439b75;9ab358eafa4d
Conch_v15,FedProx,0.0003,5,0.9106666803359985,0.8815296989422295,0.023488149799380343,0.8354495202330922,0.051015622668398576,0.8461677448453772,0.04779333790268251,0.8493635302027431,0.03234846276747369,0.8493635302027431,226.4,176.4,7008.2,3279881,37d13a3ef0d4;4165e5420dbd;436e0bd160a2;4a8376235f13;6aa46c83e5d6
Conch_v15,FedProx,0.001,5,0.9311111450195313,0.8966639544344996,0.009151523091295377,0.859778434252841,0.026905895829996963,0.8679999610604996,0.023637616071841,0.870978764287629,0.01577903507819704,0.870978764287629,220.4,170.4,6851.2,3279881,2f625e906542;4b9372680915;83785a338b3c;aea1de079d4a;e55bfd997f74
Conch_v15,SCAFFOLD,0.0001,5,0.3768888920545578,0.3741253051261188,0.13087870631330026,0.2491616169161867,0.05591787125648157,0.15973816895339932,0.08497391172673993,0.31601311744835614,0.08894240837533558,0.31601311744835614,130.2,59.6,4046.4,3279881,1b590fd00f0d;2d72fb3dc8d2;319b59aaf074;6984783d055f;92f65948e272
Conch_v15,SCAFFOLD,0.0003,5,0.658222234249115,0.663140764849471,0.06539545539112296,0.45039073636696825,0.06283951176842403,0.38712012988614986,0.05718534238785553,0.5906700287517213,0.06649132148157175,0.5906700287517213,113.0,62.0,3500.8,3279881,199825691cd4;4ede3d457bf2;9d43e6a71f7e;d86ab20c44a8;e2ea4c497fc5
Conch_v15,SCAFFOLD,0.001,5,0.6591111302375794,0.6631407648494712,0.05140628076969737,0.46973721701989346,0.046670101681765455,0.3988386910048106,0.04978438708109124,0.5987220628328203,0.04878563403662595,0.5987220628328203,126.8,76.0,3924.4,3279881,2d8654ccddef;3d04a54622a2;c7148f3d4b3a;ecdcc3fc6dd2;fc468cbb457d
Midnight12k,FedAvg,0.0001,5,0.8173333644866944,0.8021155410903174,0.00848326217671495,0.7129805687283428,0.018360155706647317,0.7150617449743568,0.031971137630156035,0.777527606091113,0.013673095506191037,0.777527606091113,223.6,173.6,6924.4,6425609,3a98fc04e0ce;46392c1f6112;68673db45916;81e4ba07bfc1;af83ed61595c
Midnight12k,FedAvg,0.0003,5,0.856000030040741,0.8286411716842961,0.014888153635778941,0.7820053068851116,0.02929723289604378,0.7939558336980639,0.03120487150511158,0.8165688587629518,0.02197078755962269,0.8165688587629518,198.6,148.6,6169.8,6425609,98682d75851d;bf0bc8796eaf;e39eebe634b2;e6bfe1e480c3;e85ffbca4a02
Midnight12k,FedAvg,0.001,5,0.8728888988494873,0.861513425549227,0.025545858095716124,0.8477547797727004,0.028156320391836853,0.8528780270824912,0.027665408862200237,0.8580861391817415,0.026559400698666472,0.8580861391817415,238.8,188.8,7382.4,6425609,030793e6a252;07bdbb0c4dfd;2716dff5dc01;9c1d06d9eaa3;edaf08d32ad7
Midnight12k,FedBN,0.0001,5,0.25972477373787795,0.32676973148901545,0.1438178081918177,0.21040298939279425,0.058251745758540606,0.155117629461096,0.07970168089672336,0.22836934297459574,0.04830983152086164,0.22836934297459574,192.2,128.0,5857.2,6427145,37cbbb2472d8;cce5eeae243a;d29f47e0f971;d38988fff7f0;df3e1306759b
Midnight12k,FedBN,0.0003,5,0.2934221862393091,0.3967453213995118,0.12738101672684485,0.22709113746384327,0.057417540636962965,0.1799791709633763,0.04754266687386853,0.2647674057979518,0.04839838327709445,0.2647674057979518,172.4,121.6,5252.8,6427145,475a3ae67c32;537b66a83da0;6f61b239bcd5;75b34035cf85;e93082905d72
Midnight12k,FedBN,0.001,5,0.2885149923524996,0.42327095199349063,0.03833066368218008,0.2458813013650948,0.03888857375705997,0.20374036182062225,0.03274419143780658,0.27220156921194294,0.03169657940564264,0.27220156921194294,112.0,53.4,3407.4,6427145,18e28f8a54ff;4abc53d4e9b4;726a5b50924d;8a9892005179;e50185af4a0c
Midnight12k,FedProx,0.0001,5,0.7884444713592529,0.7755899104963385,0.02968166065408446,0.6654654265577369,0.06520426177444207,0.6591402423891484,0.07545592720510719,0.7395669397589386,0.05039932000975014,0.7395669397589386,164.6,114.6,5099.6,6425609,4016c525184b;92e2f96a51e5;94e80ada3cdb;c57e2d301900;f07c932dbc4c
Midnight12k,FedProx,0.0003,5,0.856000018119812,0.8323840520748575,0.019595760095675045,0.7888635414448947,0.040227001002165946,0.7984411155120462,0.04578385164045379,0.824747072090541,0.02235901507615264,0.824747072090541,200.4,150.4,6223.8,6425609,03bf2eb1ffc0;32806e51dfc2;7ac7250be8fd;81a0727a2df7;e0d237945e42
Midnight12k,FedProx,0.001,5,0.8764444708824157,0.8598860862489829,0.018972640761220388,0.8439952445873512,0.021023943889450548,0.8503819768377461,0.01864488231861585,0.8556514504867587,0.019199215547712086,0.8556514504867587,197.2,147.2,6141.6,6425609,4c64af4c59ba;557feed093d9;7c94469a84f3;ecaf549a2066;fc700cc9809a
Midnight12k,SCAFFOLD,0.0001,5,0.3697777897119522,0.3658258746948738,0.1607678219446646,0.25531633604472825,0.11412459513800415,0.1591052765656204,0.10055777199599732,0.315072139132434,0.13377104570935364,0.315072139132434,139.4,62.6,4330.4,6425609,1bc280e14434;3681be57fefa;d88fb58b4751;e29943a18e7f;e7769002e6a3
Midnight12k,SCAFFOLD,0.0003,5,0.586222231388092,0.586493083807974,0.03467130303949,0.4192961695343046,0.03158660117101547,0.34027882494039485,0.030222146487577702,0.5373969447692583,0.03442451706559743,0.5373969447692583,150.0,96.0,4639.4,6425609,398b2ae6a86e;579d0d8b2ae1;e2e111f122c0;e3e9de52db68;f0cd4cba3de6
