grid,fm,key,algorithm,optimizer,lr,seed,checkpoint_dtype,acc_json,acc_archived,acc_checkpoint,n_diff_vs_archived,n_diff_vs_json,shift_vs_archived_pp,shift_vs_json_pp
sgd,Virchow2,9fc5613f7eb4,FedProx,sgd,0.1,2,torch.float16,0.5207485760781123,0.5207485760781123,0.5207485760781123,5,1,0.0,0.0
sgd,Virchow2,a1020737051f,FedAvg,sgd,0.003,3,torch.float16,0.8901545972335232,0.8901545972335232,0.8901545972335232,0,0,0.0,0.0
sgd,Virchow2,a1932b58c2df,FedAvg,sgd,0.1,0,torch.float16,0.500406834825061,0.500406834825061,0.500406834825061,2,0,0.0,0.0
sgd,Virchow2,a4dd39987d50,FedAvg,sgd,0.03,3,torch.float16,0.8657445077298617,0.8657445077298617,0.8657445077298617,0,0,0.0,0.0
sgd,Virchow2,a60be04bcba7,FedProx,sgd,0.01,4,torch.float16,0.9283970707892596,0.9283970707892596,0.9283970707892596,0,0,0.0,0.0
sgd,Virchow2,a7a166a5dc8c,SCAFFOLD,sgd,0.01,0,torch.float16,0.8421480878763222,0.8421480878763222,0.8421480878763222,0,0,0.0,0.0
sgd,Virchow2,b0dc30f7a14f,SCAFFOLD,sgd,0.03,3,torch.float16,0.5980471928397071,0.5980471928397071,0.5980471928397071,0,0,0.0,0.0
sgd,Virchow2,bf3552e2306f,FedProx,sgd,0.003,1,torch.float16,0.903173311635476,0.903173311635476,0.903173311635476,0,0,0.0,0.0
sgd,Virchow2,c1ab335da9b5,SCAFFOLD,sgd,0.03,1,torch.float16,0.5516680227827502,0.5508543531326282,0.5516680227827502,1,0,0.08136696501219731,0.0
sgd,Virchow2,c53b5d709657,SCAFFOLD,sgd,0.003,2,torch.float16,0.9015459723352319,0.9015459723352319,0.9015459723352319,0,0,0.0,0.0
sgd,Virchow2,c66b98895c96,FedAvg,sgd,0.003,4,torch.float16,0.8812042310821806,0.8812042310821806,0.8812042310821806,0,0,0.0,0.0
sgd,Virchow2,c7973dd85c29,FedProx,sgd,0.03,1,torch.float16,0.8942229454841334,0.8942229454841334,0.8942229454841334,0,0,0.0,0.0
sgd,Virchow2,ca4fe8838fd0,FedProx,sgd,0.1,3,torch.float16,0.5223759153783564,0.5223759153783564,0.5223759153783564,1,0,0.0,0.0
sgd,Virchow2,cd558d9a230d,SCAFFOLD,sgd,0.03,0,torch.float16,0.6647681041497152,0.6647681041497152,0.6647681041497152,1,0,0.0,0.0
sgd,Virchow2,cfd5d18f81c0,SCAFFOLD,sgd,0.003,0,torch.float16,0.8982912937347437,0.8982912937347437,0.8982912937347437,0,0,0.0,0.0
sgd,Virchow2,d3c329ee2459,FedProx,sgd,0.01,1,torch.float16,0.9080553295362083,0.9080553295362083,0.9080553295362083,0,0,0.0,0.0
sgd,Virchow2,d4c6fc2a0898,SCAFFOLD,sgd,0.1,3,torch.float16,0.28152969894222946,0.28152969894222946,0.28152969894222946,0,0,0.0,0.0
sgd,Virchow2,dafb18e51914,FedAvg,sgd,0.003,2,torch.float16,0.9251423921887714,0.9251423921887714,0.9251423921887714,0,0,0.0,0.0
sgd,Virchow2,e80cbcba548f,SCAFFOLD,sgd,0.003,1,torch.float16,0.9113100081366965,0.9113100081366965,0.9113100081366965,0,0,0.0,0.0
sgd,Virchow2,ef1b2eb7da91,SCAFFOLD,sgd,0.03,4,torch.float16,0.6631407648494712,0.6631407648494712,0.6631407648494712,0,0,0.0,0.0
sgd,Virchow2,f294a05fdb1a,FedAvg,sgd,0.1,1,torch.float16,0.5085435313262815,0.5085435313262815,0.5085435313262815,0,0,0.0,0.0
sgd,Virchow2,f46f230d9a28,SCAFFOLD,sgd,0.003,4,torch.float16,0.8974776240846216,0.8974776240846216,0.8974776240846216,0,0,0.0,0.0
sgd,Virchow2,f52e7f33ce3c,FedAvg,sgd,0.1,2,torch.float16,0.49959316517493896,0.49959316517493896,0.49959316517493896,1,1,0.0,0.0
sgd,Virchow2,f53c0c851165,SCAFFOLD,sgd,0.03,2,torch.float16,0.5280716029292107,0.5280716029292107,0.5280716029292107,1,0,0.0,0.0
sgd,Virchow2,f59f4c702f8f,FedProx,sgd,0.01,2,torch.float16,0.8576078112286412,0.8576078112286412,0.8576078112286412,0,0,0.0,0.0
sgd,Virchow2,f6572ea54693,FedProx,sgd,0.01,0,torch.float16,0.8950366151342555,0.8950366151342555,0.8950366151342555,0,0,0.0,0.0
sgd,Virchow2,fecadf1a7af1,FedAvg,sgd,0.03,2,torch.float16,0.8795768917819365,0.8795768917819365,0.8795768917819365,0,0,0.0,0.0
central,Virchow2,0680abf84bcf,central-tuned,sgd,0.003,2,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
central,Virchow2,083bc6e75805,central-tuned,sgd,0.03,0,torch.float16,0.8738812042310822,0.8738812042310822,0.8738812042310822,0,0,0.0,0.0
central,Virchow2,0b6e00e550e0,central-tuned,adam,0.0003,3,torch.float16,0.9633848657445078,0.9633848657445078,0.9633848657445078,0,0,0.0,0.0
central,Virchow2,0fb12b5afbf1,central-tuned,adam,0.0001,0,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
central,Virchow2,12ebcb17dd73,central-tuned,sgd,0.003,1,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Virchow2,169ac6d2c6d4,central-tuned,sgd,0.01,2,torch.float16,0.9601301871440195,0.9601301871440195,0.9601301871440195,0,0,0.0,0.0
central,Virchow2,170f92172b7b,central-tuned,sgd,0.03,2,torch.float16,0.8925956061838893,0.8925956061838893,0.8925956061838893,0,0,0.0,0.0
central,Virchow2,17553727a864,central-tuned,sgd,0.1,1,torch.float16,0.28152969894222946,0.28152969894222946,0.28152969894222946,0,0,0.0,0.0
central,Virchow2,19fc5493525b,central-tuned,adam,0.001,0,torch.float16,0.950366151342555,0.950366151342555,0.950366151342555,0,0,0.0,0.0
central,Virchow2,2e3c64ea9175,central-tuned,sgd,0.003,3,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
central,Virchow2,3311bca9a2a9,central-tuned,adam,0.001,3,torch.float16,0.9568755085435313,0.9568755085435313,0.9568755085435313,0,0,0.0,0.0
central,Virchow2,34b095107ce4,central-tuned,sgd,0.1,4,torch.float16,0.28152969894222946,0.28152969894222946,0.28152969894222946,0,0,0.0,0.0
central,Virchow2,42fb494d6d9a,central-tuned,adam,0.0001,4,torch.float16,0.9609438567941416,0.9609438567941416,0.9609438567941416,0,0,0.0,0.0
central,Virchow2,4e6f57128171,central-tuned,adam,0.0003,2,torch.float16,0.9560618388934092,0.9560618388934092,0.9560618388934092,0,0,0.0,0.0
central,Virchow2,5447e38f320c,central-tuned,sgd,0.01,3,torch.float16,0.9625711960943857,0.9625711960943857,0.9625711960943857,0,0,0.0,0.0
central,Virchow2,615da92abfb1,central-tuned,adam,0.0003,1,torch.float16,0.9585028478437754,0.9585028478437754,0.9585028478437754,0,0,0.0,0.0
central,Virchow2,6623f481bef4,central-tuned,adam,0.001,4,torch.float16,0.951179820992677,0.951179820992677,0.951179820992677,0,0,0.0,0.0
central,Virchow2,6d468d134ac3,central-tuned,adam,0.0001,3,torch.float16,0.9650122050447518,0.9650122050447518,0.9650122050447518,0,0,0.0,0.0
central,Virchow2,6f3556fbc712,central-tuned,adam,0.0003,4,torch.float16,0.9593165174938975,0.9593165174938975,0.9593165174938975,0,0,0.0,0.0
central,Virchow2,71309a3cbbad,central-legacy,adam,0.0003,3,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Virchow2,833a27222a5d,central-tuned,sgd,0.1,3,torch.float16,0.2823433685923515,0.2823433685923515,0.2823433685923515,0,0,0.0,0.0
central,Virchow2,86986a562c90,central-tuned,adam,0.001,2,torch.float16,0.9641985353946297,0.9641985353946297,0.9641985353946297,0,0,0.0,0.0
central,Virchow2,9adb0a392af6,central-tuned,sgd,0.1,2,torch.float16,0.28152969894222946,0.28152969894222946,0.28152969894222946,0,0,0.0,0.0
central,Virchow2,9ca80c29be6a,central-legacy,adam,0.0003,0,torch.float16,0.934092758340114,0.934092758340114,0.9332790886899919,1,1,-0.08136696501220841,-0.08136696501220841
central,Virchow2,9ee2a68fad0d,central-tuned,sgd,0.03,1,torch.float16,0.7949552481692432,0.7949552481692432,0.7949552481692432,0,0,0.0,0.0
central,Virchow2,a5b6e0e94730,central-tuned,sgd,0.01,1,torch.float16,0.9625711960943857,0.9625711960943857,0.9625711960943857,0,0,0.0,0.0
central,Virchow2,ad07c4d94231,central-legacy,adam,0.0003,2,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
central,Virchow2,bc0e9d5f0338,central-tuned,sgd,0.1,0,torch.float16,0.28152969894222946,0.28152969894222946,0.28152969894222946,0,0,0.0,0.0
central,Virchow2,c42bc70e04d5,central-tuned,adam,0.001,1,torch.float16,0.9593165174938975,0.9593165174938975,0.9593165174938975,0,0,0.0,0.0
central,Virchow2,cb6053064ee0,central-tuned,sgd,0.003,4,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
central,Virchow2,cb92ada1dd96,central-tuned,sgd,0.03,4,torch.float16,0.9113100081366965,0.9113100081366965,0.9113100081366965,0,0,0.0,0.0
central,Virchow2,d16de99bfacd,central-tuned,sgd,0.03,3,torch.float16,0.8787632221318145,0.8787632221318145,0.8787632221318145,0,0,0.0,0.0
central,Virchow2,d954de3e724b,central-tuned,sgd,0.01,0,torch.float16,0.9609438567941416,0.9609438567941416,0.9609438567941416,0,0,0.0,0.0
central,Virchow2,ddadcbd7b5b4,central-tuned,adam,0.0001,2,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
central,Virchow2,dfdc82f63686,central-legacy,adam,0.0003,1,torch.float16,0.9593165174938975,0.9593165174938975,0.9593165174938975,0,0,0.0,0.0
central,Virchow2,e12ab5a1362b,central-tuned,sgd,0.01,4,torch.float16,0.9698942229454841,0.9698942229454841,0.9698942229454841,0,0,0.0,0.0
central,Virchow2,edecb9d96def,central-tuned,sgd,0.003,0,torch.float16,0.9690805532953621,0.9690805532953621,0.9690805532953621,0,0,0.0,0.0
central,Virchow2,f19c46d57760,central-legacy,adam,0.0003,4,torch.float16,0.9617575264442636,0.9617575264442636,0.9617575264442636,0,0,0.0,0.0
central,Virchow2,f31ae91eb176,central-tuned,adam,0.0001,1,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Virchow2,fdafe426ae03,central-tuned,adam,0.0003,0,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
main,Phikon_v2,010c7099aed8,SCAFFOLD,adam,0.0003,4,torch.float16,0.51586655817738,0.51586655817738,0.51586655817738,4,3,0.0,0.0
main,Phikon_v2,06f6497300e9,SCAFFOLD,adam,0.0003,0,torch.float16,0.46379170056956875,0.46379170056956875,0.46379170056956875,4,4,0.0,0.0
main,Phikon_v2,2c623ed62b3e,FedAvg,adam,0.0003,1,torch.float16,0.9332790886899919,0.9332790886899919,0.9332790886899919,0,0,0.0,0.0
main,Phikon_v2,3161a909ff1b,FedProx,adam,0.0003,0,torch.float16,0.7591537835638731,0.7591537835638731,0.7591537835638731,0,0,0.0,0.0
main,Phikon_v2,3b37663a7e81,FedAvg,adam,0.0003,2,torch.float16,0.9381611065907242,0.9381611065907242,0.9381611065907242,0,0,0.0,0.0
main,Phikon_v2,432d7850ca0d,FedProx,adam,0.0003,1,torch.float16,0.9414157851912124,0.9414157851912124,0.9414157851912124,0,0,0.0,0.0
main,Phikon_v2,43a8b116149c,SCAFFOLD,adam,0.0003,3,torch.float16,0.5085435313262815,0.5085435313262815,0.5085435313262815,2,0,0.0,0.0
main,Phikon_v2,4d145b3c2108,SCAFFOLD,adam,0.0003,2,torch.float16,0.4629780309194467,0.4629780309194467,0.4629780309194467,1,0,0.0,0.0
main,Phikon_v2,53e2821f31c1,FedProx,adam,0.0003,3,torch.float16,0.9495524816924329,0.9495524816924329,0.9495524816924329,0,0,0.0,0.0
main,Phikon_v2,662ac1205a75,FedAvg,adam,0.0003,4,torch.float16,0.8234336859235151,0.8234336859235151,0.8250610252237591,2,2,0.16273393002440573,0.16273393002440573
main,Phikon_v2,6fb26627e29b,FedProx,adam,0.0003,4,torch.float16,0.8445890968266884,0.8445890968266884,0.8445890968266884,0,0,0.0,0.0
main,Phikon_v2,7f6b7b073de0,SCAFFOLD,adam,0.0003,1,torch.float16,0.4434499593165175,0.4434499593165175,0.4434499593165175,1,2,0.0,0.0
main,Phikon_v2,c72b75ed9602,FedProx,adam,0.0003,2,torch.float16,0.9389747762408462,0.9389747762408462,0.9389747762408462,0,0,0.0,0.0
main,Phikon_v2,dddf2cc47b23,FedAvg,adam,0.0003,0,torch.float16,0.7615947925142392,0.7615947925142392,0.7615947925142392,3,1,0.0,0.0
main,Phikon_v2,f55bec47e7d6,FedAvg,adam,0.0003,3,torch.float16,0.7860048820179008,0.7860048820179008,0.7860048820179008,0,0,0.0,0.0
sgd,Phikon_v2,01f35f09b19c,FedAvg,sgd,0.003,2,torch.float16,0.5061025223759154,0.5052888527257934,0.5061025223759154,6,1,0.08136696501219731,0.0
sgd,Phikon_v2,061a4d47a20c,SCAFFOLD,sgd,0.01,3,torch.float16,0.9349064279902359,0.9349064279902359,0.9349064279902359,0,0,0.0,0.0
sgd,Phikon_v2,145713ae933a,FedAvg,sgd,0.03,3,torch.float16,0.9487388120423108,0.9487388120423108,0.9487388120423108,0,0,0.0,0.0
sgd,Phikon_v2,147a9a78c8f7,FedAvg,sgd,0.03,4,torch.float16,0.9601301871440195,0.9601301871440195,0.9601301871440195,0,0,0.0,0.0
sgd,Phikon_v2,200c99411339,FedProx,sgd,0.1,3,torch.float16,0.9381611065907242,0.9381611065907242,0.9381611065907242,0,0,0.0,0.0
sgd,Phikon_v2,2140d6c98ef8,FedProx,sgd,0.03,1,torch.float16,0.9487388120423108,0.9487388120423108,0.9487388120423108,0,0,0.0,0.0
sgd,Phikon_v2,2237ba49640e,FedProx,sgd,0.003,3,torch.float16,0.6175752644426363,0.6175752644426363,0.6175752644426363,4,0,0.0,0.0
sgd,Phikon_v2,2555bcff29e0,SCAFFOLD,sgd,0.01,1,torch.float16,0.9283970707892596,0.9283970707892596,0.9283970707892596,0,0,0.0,0.0
sgd,Phikon_v2,26f79a5d6c09,SCAFFOLD,sgd,0.01,0,torch.float16,0.9373474369406021,0.9373474369406021,0.9373474369406021,0,0,0.0,0.0
sgd,Phikon_v2,27b73b635292,SCAFFOLD,sgd,0.01,4,torch.float16,0.9365337672904801,0.9365337672904801,0.9365337672904801,0,0,0.0,0.0
sgd,Phikon_v2,29afeef642e6,FedProx,sgd,0.003,1,torch.float16,0.6053702196908055,0.6053702196908055,0.6053702196908055,0,0,0.0,0.0
sgd,Phikon_v2,2ce10c033da5,FedAvg,sgd,0.01,2,torch.float16,0.903173311635476,0.9039869812855981,0.903173311635476,1,0,-0.08136696501220841,0.0
sgd,Phikon_v2,2e6702624c52,FedProx,sgd,0.01,4,torch.float16,0.8812042310821806,0.8812042310821806,0.8812042310821806,0,0,0.0,0.0
sgd,Phikon_v2,32444924e10c,SCAFFOLD,sgd,0.003,1,torch.float16,0.2855980471928397,0.2847843775427177,0.2855980471928397,4,0,0.08136696501220286,0.0
sgd,Phikon_v2,34325a9d70b6,SCAFFOLD,sgd,0.03,0,torch.float16,0.8763222131814483,0.8763222131814483,0.8763222131814483,0,0,0.0,0.0
sgd,Phikon_v2,34befc9b247f,FedProx,sgd,0.003,2,torch.float16,0.5069161920260374,0.5077298616761595,0.5077298616761595,5,1,0.0,0.08136696501220841
sgd,Phikon_v2,354845263822,SCAFFOLD,sgd,0.003,3,torch.float16,0.322213181448332,0.322213181448332,0.322213181448332,4,0,0.0,0.0
sgd,Phikon_v2,42d6ef5a212a,FedAvg,sgd,0.003,4,torch.float16,0.54759967453214,0.5459723352318958,0.54759967453214,5,0,0.16273393002441683,0.0
sgd,Phikon_v2,42fe26c1f1ef,SCAFFOLD,sgd,0.1,4,torch.float16,0.6346623270951993,0.6346623270951993,0.6346623270951993,0,0,0.0,0.0
sgd,Phikon_v2,49aba1d81e76,FedAvg,sgd,0.03,2,torch.float16,0.9471114727420668,0.9471114727420668,0.9471114727420668,0,0,0.0,0.0
sgd,Phikon_v2,4b30f6db269f,SCAFFOLD,sgd,0.03,1,torch.float16,0.9007323026851098,0.9015459723352319,0.9007323026851098,1,0,-0.08136696501220841,0.0
sgd,Phikon_v2,4be7825ef2ca,FedProx,sgd,0.01,0,torch.float16,0.9251423921887714,0.9251423921887714,0.9251423921887714,0,0,0.0,0.0
sgd,Phikon_v2,58a258eeae7d,FedAvg,sgd,0.01,3,torch.float16,0.9072416598860863,0.9064279902359642,0.9072416598860863,1,0,0.08136696501220841,0.0
sgd,Phikon_v2,5ff527a67599,SCAFFOLD,sgd,0.1,3,torch.float16,0.6810414971521562,0.6810414971521562,0.6810414971521562,1,0,0.0,0.0
sgd,Phikon_v2,689fd78567c5,FedProx,sgd,0.01,1,torch.float16,0.9324654190398698,0.9324654190398698,0.9324654190398698,0,0,0.0,0.0
sgd,Phikon_v2,6bf6c6f0f89e,FedProx,sgd,0.01,3,torch.float16,0.9064279902359642,0.9064279902359642,0.9064279902359642,0,0,0.0,0.0
sgd,Phikon_v2,6f95a41e7887,FedProx,sgd,0.03,0,torch.float16,0.9536208299430431,0.9536208299430431,0.9536208299430431,0,0,0.0,0.0
sgd,Phikon_v2,7b2aa075bbcb,FedProx,sgd,0.003,4,torch.float16,0.54759967453214,0.5459723352318958,0.548413344182262,5,1,0.24410089503661414,0.08136696501219731
sgd,Phikon_v2,8083d2b4c8c4,FedAvg,sgd,0.1,4,torch.float16,0.8543531326281529,0.8543531326281529,0.8543531326281529,0,0,0.0,0.0
sgd,Phikon_v2,89fa187dae3d,FedAvg,sgd,0.01,0,torch.float16,0.9251423921887714,0.9251423921887714,0.9251423921887714,0,0,0.0,0.0
sgd,Phikon_v2,8b561d0c4403,FedAvg,sgd,0.1,0,torch.float16,0.9536208299430431,0.9536208299430431,0.9536208299430431,0,0,0.0,0.0
sgd,Phikon_v2,904898ca8703,FedProx,sgd,0.01,2,torch.float16,0.903173311635476,0.903173311635476,0.903173311635476,0,0,0.0,0.0
sgd,Phikon_v2,91095dad8d70,FedAvg,sgd,0.003,1,torch.float16,0.6053702196908055,0.6053702196908055,0.6053702196908055,0,0,0.0,0.0
sgd,Phikon_v2,9cf9f07170c2,FedAvg,sgd,0.1,3,torch.float16,0.9544344995931652,0.9544344995931652,0.9544344995931652,0,0,0.0,0.0
sgd,Phikon_v2,a22db86a9db2,FedAvg,sgd,0.003,3,torch.float16,0.6175752644426363,0.6175752644426363,0.6175752644426363,0,0,0.0,0.0
sgd,Phikon_v2,a38007210553,FedAvg,sgd,0.03,0,torch.float16,0.9536208299430431,0.9536208299430431,0.9536208299430431,0,0,0.0,0.0
sgd,Phikon_v2,a3efe3bcc69c,FedProx,sgd,0.003,0,torch.float16,0.9210740439381611,0.9210740439381611,0.9210740439381611,0,0,0.0,0.0
sgd,Phikon_v2,a551b81819e3,SCAFFOLD,sgd,0.003,4,torch.float16,0.2807160292921074,0.2807160292921074,0.2807160292921074,0,0,0.0,0.0
sgd,Phikon_v2,a57c07c3198e,FedAvg,sgd,0.01,4,torch.float16,0.8812042310821806,0.8812042310821806,0.8812042310821806,0,1,0.0,0.0
sgd,Phikon_v2,a79f78e33e5e,FedAvg,sgd,0.1,1,torch.float16,0.9609438567941416,0.9609438567941416,0.9609438567941416,0,0,0.0,0.0
sgd,Phikon_v2,a7c672bf5770,SCAFFOLD,sgd,0.01,2,torch.float16,0.935720097640358,0.935720097640358,0.935720097640358,0,0,0.0,0.0
sgd,Phikon_v2,add9a26d5955,FedProx,sgd,0.1,1,torch.float16,0.9593165174938975,0.9593165174938975,0.9593165174938975,0,0,0.0,0.0
sgd,Phikon_v2,b161b25f0550,FedAvg,sgd,0.003,0,torch.float16,0.9267697314890154,0.9267697314890154,0.9267697314890154,0,0,0.0,0.0
sgd,Phikon_v2,b17c204327dd,FedProx,sgd,0.03,2,torch.float16,0.9462978030919447,0.9462978030919447,0.9462978030919447,0,0,0.0,0.0
sgd,Phikon_v2,b4697a33ab88,FedAvg,sgd,0.01,1,torch.float16,0.9324654190398698,0.9332790886899919,0.9324654190398698,1,0,-0.08136696501220841,0.0
sgd,Phikon_v2,b477540f480b,FedProx,sgd,0.03,3,torch.float16,0.9487388120423108,0.9487388120423108,0.9487388120423108,0,0,0.0,0.0
sgd,Phikon_v2,b6bf58d123e1,SCAFFOLD,sgd,0.03,3,torch.float16,0.8844589096826688,0.8844589096826688,0.8844589096826688,0,0,0.0,0.0
sgd,Phikon_v2,b8a5e62e1f8c,SCAFFOLD,sgd,0.1,0,torch.float16,0.7445077298616761,0.7445077298616761,0.7445077298616761,2,0,0.0,0.0
sgd,Phikon_v2,be3156d883bd,FedAvg,sgd,0.03,1,torch.float16,0.9487388120423108,0.9487388120423108,0.9487388120423108,0,0,0.0,0.0
sgd,Phikon_v2,c0362351f20f,SCAFFOLD,sgd,0.003,2,torch.float16,0.28803905614320585,0.28803905614320585,0.28803905614320585,3,2,0.0,0.0
sgd,Phikon_v2,c1100b14e133,FedProx,sgd,0.1,2,torch.float16,0.9568755085435313,0.9568755085435313,0.9568755085435313,0,0,0.0,0.0
sgd,Phikon_v2,c81ddac81e00,SCAFFOLD,sgd,0.1,2,torch.float16,0.6973148901545972,0.6973148901545972,0.6981285598047193,2,1,0.08136696501220841,0.08136696501220841
sgd,Phikon_v2,ca709f961305,FedProx,sgd,0.03,4,torch.float16,0.9601301871440195,0.9601301871440195,0.9601301871440195,0,0,0.0,0.0
sgd,Phikon_v2,ca8473d89656,SCAFFOLD,sgd,0.03,2,torch.float16,0.869812855980472,0.869812855980472,0.869812855980472,0,0,0.0,0.0
sgd,Phikon_v2,cb076a2a8b11,FedProx,sgd,0.1,0,torch.float16,0.9462978030919447,0.9462978030919447,0.9462978030919447,0,0,0.0,0.0
sgd,Phikon_v2,d86e42ede2d2,FedAvg,sgd,0.1,2,torch.float16,0.9568755085435313,0.9568755085435313,0.9568755085435313,0,0,0.0,0.0
sgd,Phikon_v2,e4d534d8b001,FedProx,sgd,0.1,4,torch.float16,0.8527257933279089,0.8527257933279089,0.8527257933279089,0,0,0.0,0.0
sgd,Phikon_v2,e5fa4f5e0860,SCAFFOLD,sgd,0.03,4,torch.float16,0.8576078112286412,0.8576078112286412,0.8576078112286412,0,0,0.0,0.0
sgd,Phikon_v2,eb6cfe0ad34c,SCAFFOLD,sgd,0.1,1,torch.float16,0.6973148901545972,0.6973148901545972,0.6973148901545972,0,0,0.0,0.0
sgd,Phikon_v2,fcbbb8f9666f,SCAFFOLD,sgd,0.003,0,torch.float16,0.2921074043938161,0.29292107404393813,0.29292107404393813,6,2,0.0,0.08136696501220286
central,Phikon_v2,029f693cdc8c,central-tuned,sgd,0.1,0,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
central,Phikon_v2,077a78f2305c,central-legacy,adam,0.0003,4,torch.float16,0.9731489015459723,0.9731489015459723,0.9731489015459723,0,0,0.0,0.0
central,Phikon_v2,148fc6452cca,central-tuned,sgd,0.1,3,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
central,Phikon_v2,2163badf2ded,central-tuned,sgd,0.1,4,torch.float16,0.9633848657445078,0.9633848657445078,0.9633848657445078,0,0,0.0,0.0
central,Phikon_v2,27890006590b,central-tuned,adam,0.0003,1,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Phikon_v2,29c3a75f0f51,central-tuned,adam,0.0001,1,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Phikon_v2,2ff5fb6f4e73,central-tuned,adam,0.0001,3,torch.float16,0.9690805532953621,0.9690805532953621,0.9690805532953621,0,0,0.0,0.0
central,Phikon_v2,3136f4971a63,central-tuned,adam,0.0003,2,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
central,Phikon_v2,33bef115e352,central-tuned,adam,0.0001,4,torch.float16,0.96826688364524,0.96826688364524,0.96826688364524,0,0,0.0,0.0
central,Phikon_v2,360e680d0eaa,central-tuned,sgd,0.03,2,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Phikon_v2,371c196b1080,central-tuned,adam,0.001,3,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Phikon_v2,4536e31b7692,central-tuned,sgd,0.03,0,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Phikon_v2,4ea6b0d4815d,central-tuned,adam,0.0003,3,torch.float16,0.9650122050447518,0.9650122050447518,0.9650122050447518,0,0,0.0,0.0
central,Phikon_v2,509caf1774ea,central-tuned,adam,0.001,4,torch.float16,0.9698942229454841,0.9698942229454841,0.9698942229454841,0,0,0.0,0.0
central,Phikon_v2,569fd31543a3,central-tuned,adam,0.001,1,torch.float16,0.9731489015459723,0.9731489015459723,0.9731489015459723,0,0,0.0,0.0
central,Phikon_v2,5bdd59eeec0d,central-tuned,sgd,0.03,1,torch.float16,0.96826688364524,0.96826688364524,0.96826688364524,0,0,0.0,0.0
central,Phikon_v2,5c2cb8e24306,central-tuned,sgd,0.01,4,torch.float16,0.9698942229454841,0.9698942229454841,0.9698942229454841,0,0,0.0,0.0
central,Phikon_v2,5d7e9716c569,central-tuned,adam,0.0001,2,torch.float16,0.96826688364524,0.96826688364524,0.96826688364524,0,0,0.0,0.0
central,Phikon_v2,60f46bdf8173,central-tuned,sgd,0.03,3,torch.float16,0.9698942229454841,0.9698942229454841,0.9698942229454841,0,0,0.0,0.0
central,Phikon_v2,68a6fa05c193,central-tuned,sgd,0.003,0,torch.float16,0.9698942229454841,0.9698942229454841,0.9698942229454841,0,0,0.0,0.0
central,Phikon_v2,6b95cc443b13,central-tuned,sgd,0.003,2,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Phikon_v2,7109a6db6db6,central-tuned,adam,0.0003,0,torch.float16,0.9723352318958502,0.9723352318958502,0.9723352318958502,0,0,0.0,0.0
central,Phikon_v2,76921b190483,central-tuned,sgd,0.003,4,torch.float16,0.9690805532953621,0.9690805532953621,0.9690805532953621,0,0,0.0,0.0
central,Phikon_v2,7905fbbe1ebf,central-legacy,adam,0.0003,1,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
central,Phikon_v2,7c6e6183653d,central-tuned,sgd,0.03,4,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Phikon_v2,81eb16ad9080,central-tuned,sgd,0.003,3,torch.float16,0.9707078925956062,0.9707078925956062,0.9707078925956062,0,0,0.0,0.0
central,Phikon_v2,85ada1be80e6,central-tuned,sgd,0.01,2,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Phikon_v2,8fc2b56d8c00,central-tuned,sgd,0.1,2,torch.float16,0.9731489015459723,0.9731489015459723,0.9731489015459723,0,0,0.0,0.0
central,Phikon_v2,93ef44d48269,central-tuned,sgd,0.01,0,torch.float16,0.9690805532953621,0.9690805532953621,0.9690805532953621,0,0,0.0,0.0
