fm,algorithm,optimizer,lr,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys
Phikon_v2,SCAFFOLD,adam,0.0003,5,0.6777777910232544,0.6535394629780309,0.05983211209055892,0.5065526945315697,0.06948999429990003,0.49215321720978533,0.06868221383279902,0.6109962682068987,0.05667799994660028,,143.4,83.8,4444.4,4328457,6559e4215086;6a3a033cc869;9d9d0c220ec9;d0880e0cf32c;daf6da784f28
ResNet50,FedAvg,sgd,0.03,5,0.9440000295639038,0.907567127746135,0.008961454777710896,0.902692580875789,0.009733862278118495,0.8970745044349618,0.012139705559890952,0.9002965115494824,0.0117081995476242,,284.2,234.2,8823.2,4328457,02a3f8f10bb8;747308540ef6;7475ba6aaa6f;b4b0a215ca2a;ddd3efe97eba
ResNet50,FedProx,adam,0.0003,5,0.9111111402511597,0.8530512611879576,0.020797179786759035,0.7969937023236282,0.03662036015049182,0.8108033156272864,0.031660670901100155,0.795118266226354,0.027664462629383078,,173.8,123.8,5397.4,4328457,225aea8f3743;57998291b79c;bd0894c7000f;e754d065564b;e80d84dda8ea
ResNet50,SCAFFOLD,adam,0.0003,5,0.6333333492279053,0.6187144019528071,0.03360071454877213,0.46667591158908506,0.038451376478079814,0.4316432366259866,0.024385099850451616,0.5569771252624516,0.0256443585852133,,145.2,70.0,4487.2,4328457,143e0947a77f;5a795ccd8c15;6a7750fe69ae;a0c1560e9e18;d8f436c43e58
UNI_v2,FedAvg,sgd,0.03,5,0.9800000309944152,0.9563873067534582,0.006499178371917308,0.9534252896032752,0.006008534109662356,0.949272543890076,0.00736820016362791,0.9574032114764203,0.007795219741903057,,222.6,172.6,6929.4,6425609,063feb8de71f;74599b20f820;98ab5db04399;d22cf489754c;f154808606d9
UNI_v2,FedProx,adam,0.0003,5,0.9791111350059509,0.9539462978030919,0.006473661279386844,0.9490581798404861,0.008232394672646429,0.9472778569880103,0.0067326697245511805,0.9480567205956614,0.005819636284031956,,222.6,172.6,6892.0,6425609,0ad61b5873eb;2aed20b3cd6e;7b08a11016e0;808aff9387f4;ec629930a0dd
UNI_v2,SCAFFOLD,adam,0.0003,5,0.7448888897895813,0.7401139137510171,0.026619560439396475,0.5970246486225792,0.028645416400410705,0.573707942927976,0.04277935168500844,0.687214388503541,0.04855855374677075,,214.4,154.6,6672.2,6425609,0caf6b41fa91;2b1d94e5c96a;69ad17a0e6fe;9e3858138834;ceb6e753fb3f
Virchow2,FedAvg,sgd,0.03,5,0.9773333549499512,0.960292921074044,0.00210613166892509,0.9571773493457375,0.0009957668441828047,0.9532567051094969,0.0024096139396079922,0.9539317118211199,0.002699766769363058,,233.4,183.4,7241.4,10619913,429bbb7520b1;9512f7f5e25c;99e5cfb50e6b;f2f55f6e6415;f3aaf0c22273
Virchow2,FedProx,adam,0.0003,5,0.976888906955719,0.9495524816924329,0.0066352751954028,0.9443162519054844,0.008189523808713378,0.9423658271653441,0.007257184166268032,0.9364953077959308,0.007409188067530085,,160.6,110.6,4972.0,10619913,0320ce3b53df;4b6a5df6a711;d60a8236aa7b;dbf769b3dc34;ea3fb3e7520d
Virchow2,SCAFFOLD,adam,0.0003,5,0.7995555758476257,0.7814483319772172,0.03720081267266904,0.6682122906704775,0.06632478398381936,0.6594868789663478,0.08110635638560625,0.74968484678311,0.050928513980748075,,180.0,130.0,5594.0,10619913,2499301486bf;479b9b848ddf;61be1af0612d;c0e045cb377a;e64088312122
