fm,k,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys,selected
Conch_v15,-1,5,0.9031111359596252,0.8763222131814483,0.016425247549378654,0.819528418952881,0.04020526565087096,0.826611333236374,0.038653720805890183,0.8435259361390847,0.024496888155059782,,281.8,231.8,47624.2,3279881,13cdd3a2e851;5e89ab86a786;937f8ad75780;b40d0a563f3f;f4de6eb716bf,False
Conch_v15,9,5,0.9035555720329285,0.8668836452400326,0.016898098845348753,0.8188038416523448,0.03669366645030802,0.8246617408606698,0.03788045499452473,0.8366717801193151,0.026464925616570368,,168.8,118.8,2287.8,3279881,1325243cd3cf;26da57b42b43;43c4ce7ef95c;e78fd23f7661;eb460065d6ba,False
Conch_v15,15,5,0.9057778000831604,0.8699755899104964,0.024762843072321978,0.8411717151537438,0.0349075036885533,0.8490849909118701,0.031913534167306246,0.8454417859540856,0.029426128250132765,,197.8,147.8,4564.0,3279881,304e546c2e43;3702558faa86;8ed4ec2a0bbe;96616218af23;b5c757bbe336,False
Conch_v15,20,5,0.9075555682182312,0.8704637917005696,0.025154107355670023,0.814030426522028,0.055291105121106805,0.8213475347660685,0.056833579768637746,0.835765340764518,0.03411749580129759,,190.4,140.4,5907.4,3279881,48190d037628;d2f6dc6d9c3c;d4b7e81ed792;e19c6698855b;e9ec436f1537,False
Conch_v15,30,5,0.916444456577301,0.8810414971521562,0.017216373041365703,0.8358508385821984,0.033786647778764806,0.8462466645808764,0.03294844879342096,0.8493330223573959,0.023570649161305558,,223.2,173.2,10481.6,3279881,261e44b2b0d5;a2c68e18ec12;c065454d706f;c3750bdf3843;e8fb8defa4a3,True
Phikon_v2,-1,5,0.9613333463668823,0.94206672091131,0.001336995665187556,0.9301739479281164,0.002512536396643166,0.9344519188432392,0.0018984790940871669,0.9229477670131875,0.004318815631392347,,577.8,527.8,97648.2,4328457,2d19f86fbb4d;65bb0878c6ab;6fbc8c43933c;8f9a7da21d52;d83ac6d913ac,True
Phikon_v2,9,5,0.935111129283905,0.9160292921074044,0.03760263169388105,0.9012388093887047,0.050957212287941284,0.9140571155501833,0.04368235880449817,0.9118286521643629,0.04264895256711259,,358.8,308.8,4887.2,4328457,15a36bb3133b;3584093a6114;79eabd782bcf;8eb7f2426d27;e5ded75c251f,False
Phikon_v2,15,5,0.8857777953147888,0.8675345809601301,0.08665180659759315,0.8088380138040506,0.1498636667260261,0.8157862472478353,0.17376452573211992,0.8240315368089165,0.13308300100724768,,277.0,225.6,6376.0,4328457,0c9bc89257d1;18faa54cc5f3;4e5460e3dd46;a181954f2ec9;f986736caa84,False
Phikon_v2,20,5,0.8795555830001831,0.8484947111472743,0.08263335091753136,0.759087894556058,0.1564583868899773,0.7678288391423181,0.15967561484259435,0.7816454469573834,0.13428811271335594,,274.4,224.4,8483.0,4328457,2c623ed62b3e;3b37663a7e81;662ac1205a75;dddf2cc47b23;f55bec47e7d6,False
Phikon_v2,30,5,0.942222249507904,0.9222131814483319,0.015293959501183993,0.8972137315031994,0.03265671026710816,0.9127200190915197,0.02455119787756967,0.8970943959212528,0.026491584323948294,,405.0,355.0,19079.0,4328457,6f5328ab25af;7fe6d140cd9a;88ad46ab90e9;e2b51d9b64e1;f2c0644c5bb4,False
