grid,fm,key,kind,algorithm,optimizer,lr,mu,k,sampling,partition,ft,arch,legacy_drop_last,protocol,seed,best_val,acc,bacc,f1,macro,train_macro,rounds,best_round,acc_json,bacc_json,f1_json,n_changed_predictions,acc_shift_pp,recall_LUAD,recall_PAAD
linear,Phikon_v2,eb12bab0c40a,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,3,0.9933333396911621,0.9690805532953621,0.9648046785516401,0.9659019437248665,0.9636486307047054,,,53,0.9690805532953621,0.9648046785516401,0.9659019437248665,0,0.0,1.0,0.975609756097561
linear,Phikon_v2,eb1b5abb0464,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,1,0.9933333396911621,0.9690805532953621,0.9634306327501135,0.9651700666185037,0.9648947366237085,,,38,0.9690805532953621,0.9634306327501135,0.9651700666185037,0,0.0,1.0,0.975609756097561
linear,Phikon_v2,ee7d263c8ae1,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,0,0.5444444417953491,0.47192839707078926,0.2705463628920365,0.20429188607305912,0.3246260543104423,0.3246260543104423,154.0,104,0.47192839707078926,0.2705463628920365,0.20429188607305912,0,0.0,0.0,0.0
linear,Phikon_v2,f189e9542021,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,1,0.9933333396911621,0.9690805532953621,0.9648046785516401,0.9659019437248665,0.9639790375771684,,,46,0.9690805532953621,0.9648046785516401,0.9659019437248665,0,0.0,1.0,0.975609756097561
linear,Phikon_v2,f22532d6e8ec,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,0,0.995555579662323,0.9690805532953621,0.9629652314490352,0.9654470165862461,0.9641749216515572,,,71,0.9690805532953621,0.9629652314490352,0.9654470165862461,0,0.0,1.0,0.975609756097561
linear,Phikon_v2,f7dad702ec03,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,3,0.9933333396911621,0.967453213995118,0.9614708988096644,0.963541503589894,0.9626821906027514,,,31,0.967453213995118,0.9614708988096644,0.963541503589894,0,0.0,1.0,0.975609756097561
linear,Phikon_v2,fc13b329a143,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,1,0.5266667008399963,0.5085435313262815,0.2712285772234053,0.22373561081323146,0.34227580379717654,0.34227580379717654,146.0,96,0.5085435313262815,0.2712285772234053,0.22373561081323146,0,0.0,0.0,0.0
linear,Phikon_v2,fe2f9184f912,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,2,0.991111159324646,0.9707078925956062,0.9653903666905624,0.9664688904824708,0.9660239451906119,,,24,0.9707078925956062,0.9653903666905624,0.9664688904824708,0,0.0,1.0,0.975609756097561
linear,ResNet50,1f997d50d06d,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,2,0.9622222185134888,0.9251423921887714,0.914084145674041,0.9116141029279954,0.9134780914480233,,,274,0.9251423921887714,0.914084145674041,0.9116141029279954,0,0.0,0.9583333333333334,0.9024390243902439
linear,ResNet50,21f895971075,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,2,0.1599999964237213,0.15459723352318958,0.1111111111111111,0.02975491347584371,0.11214953271028037,0.11214953271028037,100.0,1,0.15459723352318958,0.1111111111111111,0.02975491347584371,0,0.0,0.0,0.0
linear,ResNet50,2bd50889cc2a,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,1,0.3199999928474426,0.2823433685923515,0.11195957137545211,0.051334320052754207,0.18659689559451334,0.18659689559451334,100.0,8,0.2823433685923515,0.11195957137545211,0.051334320052754207,0,0.0,0.0,0.0
linear,ResNet50,4e105c244be1,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,3,0.3377777934074402,0.2839707078925956,0.12288476489875944,0.074783719763785,0.19472050427266765,0.19472050427266765,108.0,58,0.2839707078925956,0.12367575972687016,0.07579028151085357,10,0.0,0.0,0.0
linear,ResNet50,5051cdb6e18d,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,0,0.3311111330986023,0.2855980471928397,0.1208864024185543,0.06815842520310293,0.20038631903718584,0.20038631903718584,151.0,101,0.2855980471928397,0.12141344846031596,0.06886813218484161,4,0.0,0.0,0.0
linear,ResNet50,5dba5d3ac144,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,0,0.9466667175292969,0.9023596419853539,0.8917380436460438,0.881145323575456,0.8858438968563134,,,232,0.9023596419853539,0.8917380436460438,0.881145323575456,0,0.0,0.95,0.9024390243902439
linear,ResNet50,6598679698f5,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,1,0.9600000381469727,0.9243287225386493,0.9111882031362968,0.9119172353752707,0.9105674588767906,,,267,0.9243287225386493,0.9111882031362968,0.9119172353752707,0,0.0,0.9666666666666667,0.8780487804878049
linear,ResNet50,757080aaae5d,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,4,0.9555555582046509,0.9259560618388935,0.9128973982658207,0.9124296028427727,0.9147408969020896,,,246,0.9251423921887714,0.9125762678868868,0.9119040085651267,1,0.08136696501220841,0.975,0.9024390243902439
linear,ResNet50,7f11ebb338d8,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,1,0.944444477558136,0.9072416598860863,0.8999895310799589,0.8900510155673843,0.8922974989799113,,,260,0.9072416598860863,0.8999895310799589,0.8900510155673843,0,0.0,0.9666666666666667,0.926829268292683
linear,ResNet50,88b3aa276964,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,3,0.9577777981758118,0.9170056956875509,0.9075173086505229,0.9033381290446035,0.9071451802208671,,,254,0.9170056956875509,0.9075173086505229,0.9033381290446035,0,0.0,0.975,0.926829268292683
linear,ResNet50,a153c74efb63,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,3,0.9288889169692993,0.8852725793327909,0.8711848169090691,0.859078596815585,0.8514852885742935,,,285,0.8852725793327909,0.8711848169090691,0.859078596815585,0,0.0,0.925,0.9512195121951219
linear,ResNet50,af06c51460e7,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,1,0.9288889169692993,0.8820179007323027,0.8713059569687915,0.8579280997580137,0.8500529433724779,,,288,0.8820179007323027,0.8713059569687915,0.8579280997580137,0,0.0,0.9333333333333333,0.9512195121951219
linear,ResNet50,b1eb8209850f,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,2,0.9466667175292969,0.9056143205858421,0.8977657843808239,0.8880858413824488,0.8881857539934149,,,233,0.9056143205858421,0.8977657843808239,0.8880858413824488,0,0.0,0.9333333333333333,0.926829268292683
linear,ResNet50,baac5a843189,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,3,0.9466667175292969,0.9064279902359642,0.8982273281255595,0.8883131740226239,0.8883708359288015,,,201,0.9064279902359642,0.8982273281255595,0.8883131740226239,0,0.0,0.9583333333333334,0.926829268292683
linear,ResNet50,bd63df06101a,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,4,0.944444477558136,0.9080553295362083,0.9038605772047994,0.8949951689591286,0.8925961404711572,,,212,0.9080553295362083,0.9038605772047994,0.8949951689591286,0,0.0,0.9666666666666667,0.9512195121951219
linear,ResNet50,dad81c640dd9,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,4,0.9311111569404602,0.8755085435313262,0.8651290976703446,0.8480144677390845,0.8426359718589332,,,284,0.8763222131814483,0.8659772740910401,0.8487908620382812,1,-0.08136696501220841,0.925,0.9512195121951219
linear,ResNet50,e2e16c22719e,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,4,0.1599999964237213,0.15459723352318958,0.1111111111111111,0.02975491347584371,0.11214953271028037,0.11214953271028037,100.0,2,0.15459723352318958,0.1111111111111111,0.02975491347584371,0,0.0,0.0,0.0
linear,ResNet50,ec066a66bbf8,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,2,0.9311111569404602,0.8836452400325467,0.8669048613466903,0.857549235240108,0.8522053192131632,,,289,0.8836452400325467,0.8669048613466903,0.857549235240108,0,0.0,0.9583333333333334,0.8780487804878049
linear,ResNet50,ec2b49a888f8,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,0,0.9600000381469727,0.9227013832384052,0.9149951451872921,0.9123220118930219,0.9142857680086788,,,298,0.9227013832384052,0.9149951451872921,0.9123220118930219,0,0.0,0.9916666666666667,0.9024390243902439
linear,ResNet50,f930a9d42476,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,0,0.9311111569404602,0.8820179007323027,0.8664567389011821,0.8551759551328337,0.8502002418453214,,,286,0.8820179007323027,0.8664567389011821,0.8551759551328337,0,0.0,0.925,0.926829268292683
linear,UNI_v2,008119bd2051,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,0,0.9866666793823242,0.967453213995118,0.9593782379525128,0.9607206507138406,0.9633016650417044,,,105,0.967453213995118,0.9593782379525128,0.9607206507138406,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,05fd80ec7d94,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,1,0.9866666793823242,0.9715215622457283,0.9642643834573809,0.9643112781169254,0.9701060049846738,,,124,0.9715215622457283,0.9642643834573809,0.9643112781169254,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,0a378a99bc74,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,3,0.9844444394111633,0.9690805532953621,0.9647819650631521,0.9633261724328478,0.9646017433011203,,,31,0.9690805532953621,0.9647819650631521,0.9633261724328478,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,0c30666c9d90,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,4,0.9866666793823242,0.9739625711960944,0.9700796525132864,0.970707314339392,0.97147321254347,,,65,0.9739625711960944,0.9700796525132864,0.970707314339392,0,0.0,0.9916666666666667,0.975609756097561
linear,UNI_v2,10787fbd7185,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,4,0.9844444394111633,0.9633848657445078,0.9587994479179207,0.9575923858367373,0.9654882491353997,,,29,0.9633848657445078,0.9587994479179207,0.9575923858367373,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,17ced473515e,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,3,0.9866666793823242,0.9739625711960944,0.9698707397436797,0.9687499022730268,0.9702938632845176,,,81,0.9739625711960944,0.9698707397436797,0.9687499022730268,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,1d4bb57fee1b,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,0,0.5911111235618591,0.5793327908868999,0.3201769597403914,0.25478924086071136,0.4240110504793105,0.4240110504793105,240.0,190,0.5793327908868999,0.3201769597403914,0.25478924086071136,0,0.0,0.0,0.0
linear,UNI_v2,29cec6c7e270,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,3,0.9866666793823242,0.9698942229454841,0.9674740930208997,0.9635763916077568,0.966969471914955,,,24,0.9698942229454841,0.9674740930208997,0.9635763916077568,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,59c51a3830d8,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,4,0.9866666793823242,0.967453213995118,0.9649298476024586,0.9615571259291765,0.9654539832499335,,,27,0.967453213995118,0.9649298476024586,0.9615571259291765,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,65876bf8f2eb,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,2,0.9866666793823242,0.9666395443449959,0.9632453941532896,0.9597520401702558,0.9639873813160418,,,30,0.9666395443449959,0.9632453941532896,0.9597520401702558,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,65ad32539ff6,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,2,0.5111111402511597,0.5052888527257934,0.2673101647247891,0.22323443855008873,0.35179820732524886,0.35179820732524886,100.0,29,0.5061025223759154,0.2678949600464265,0.22367280455115043,1,-0.08136696501219731,0.0,0.0
linear,UNI_v2,7808d500dca1,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,2,0.9866666793823242,0.9690805532953621,0.9668442993425449,0.9626213411638006,0.9665184004770775,,,8,0.9690805532953621,0.9668442993425449,0.9626213411638006,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,a240f1362149,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,1,0.9866666793823242,0.9658258746948739,0.9596272902398612,0.9586777568734681,0.9617866984589349,,,281,0.9658258746948739,0.9596272902398612,0.9586777568734681,0,0.0,0.9916666666666667,0.926829268292683
linear,UNI_v2,a76b8fb34062,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,1,0.9866666793823242,0.9707078925956062,0.9645158651642168,0.9647973100381376,0.9690625909739699,,,69,0.9707078925956062,0.9645158651642168,0.9647973100381376,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,b220a63fde48,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,3,0.6022222638130188,0.5842148087876322,0.3453406097942056,0.30104994047839245,0.4316990807804607,0.4316990807804607,152.0,102,0.5842148087876322,0.3453406097942056,0.30094694277656253,1,0.0,0.0,0.0
linear,UNI_v2,d726e1b1a164,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,1,0.5688889026641846,0.5500406834825061,0.3041855880711354,0.2589289093436929,0.388837894392386,0.388837894392386,136.0,86,0.5500406834825061,0.3041855880711354,0.2589289093436929,0,0.0,0.0,0.0
linear,UNI_v2,e1b864d5498a,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,0,0.9844444394111633,0.9698942229454841,0.9669476146664289,0.964768752928353,0.9665013844943293,,,16,0.9698942229454841,0.9669476146664289,0.964768752928353,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,e832d0907a61,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,0,0.9888889193534851,0.9658258746948739,0.9627067325629515,0.9613600529869966,0.9644059980531484,,,9,0.9658258746948739,0.9627067325629515,0.9613600529869966,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,eadf5f8223ad,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,2,0.9866666793823242,0.9715215622457283,0.9675440255366428,0.9647298703830283,0.9673183283775185,,,21,0.9715215622457283,0.9675440255366428,0.9647298703830283,0,0.0,0.9916666666666667,0.9512195121951219
linear,UNI_v2,f373e92dd00a,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,4,0.5755555629730225,0.564686737184703,0.3116712300983673,0.2491531448902916,0.40917864888423083,0.40917864888423083,100.0,33,0.564686737184703,0.3116712300983673,0.2491531448902916,0,0.0,0.0,0.0
linear,Virchow2,0f6011ec5a67,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,4,0.8955555558204651,0.8600488201790073,0.7731507069219442,0.7810721296502584,0.8287013294739972,0.8287013294739972,264.0,214,0.8600488201790073,0.7731507069219442,0.7810721296502584,0,0.0,0.975,0.17073170731707318
linear,Virchow2,16dd22af3d4a,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,4,0.9844444394111633,0.9698942229454841,0.9663199665639167,0.9647208073099944,0.9632818663971312,,,96,0.9698942229454841,0.9663199665639167,0.9647208073099944,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,2bff92b0f1f9,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,3,0.846666693687439,0.8201790073230268,0.7200336538639942,0.7330261900894351,0.7833040879708367,0.7833040879708367,213.0,163,0.8201790073230268,0.7200336538639942,0.7330261900894351,0,0.0,0.9416666666666667,0.12195121951219512
linear,Virchow2,2eafd214aeb6,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,4,0.9822222590446472,0.967453213995118,0.96667319707876,0.9623771387154885,0.960047560320146,,,108,0.967453213995118,0.96667319707876,0.9623771387154885,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,3068db65e2a8,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,2,0.9866666793823242,0.967453213995118,0.9653560077398241,0.9633885086395593,0.9601649048323045,,,103,0.967453213995118,0.9653560077398241,0.9633885086395593,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,38623a046821,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,0,0.9822222590446472,0.96826688364524,0.9652894863229101,0.9652698818644205,0.9661474904465559,,,69,0.96826688364524,0.9652894863229101,0.9652698818644205,0,0.0,1.0,0.975609756097561
linear,Virchow2,4cbb7e7f0a68,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,0,0.8488889336585999,0.8177379983726607,0.7358407048885021,0.7454581660981611,0.781255381392699,0.781255381392699,229.0,179,0.8177379983726607,0.7358407048885021,0.7454581660981611,0,0.0,0.925,0.12195121951219512
linear,Virchow2,4d730811f2c5,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,1,0.9222222566604614,0.8836452400325467,0.8162820017957105,0.8154907284469293,0.8533383867291066,0.8533383867291066,299.0,249,0.8836452400325467,0.8162820017957105,0.8154907284469293,0,0.0,0.9916666666666667,0.21951219512195122
linear,Virchow2,4e54361c0f4c,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,1,0.9822222590446472,0.9690805532953621,0.9659985523413374,0.9666425399343073,0.9635113156141194,,,139,0.9690805532953621,0.9659985523413374,0.9666425399343073,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,598f65c44d3c,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,2,0.9844444394111633,0.9698942229454841,0.9665833476629747,0.9649131498028515,0.9611401218488446,,,189,0.9698942229454841,0.9665833476629747,0.9649131498028515,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,888cd2965c2d,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,1,0.9888889193534851,0.96826688364524,0.9640507177931101,0.9617890011865539,0.9606993272102308,,,169,0.96826688364524,0.9640507177931101,0.9617890011865539,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,8b633f33d234,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,raw,linear,False,,2,0.8177778124809265,0.789259560618389,0.626303679231768,0.647976102906441,0.7058612231652894,0.7058612231652894,168.0,118,0.789259560618389,0.626303679231768,0.647976102906441,0,0.0,0.725,0.0
linear,Virchow2,8f72e3581cdc,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,1,0.9822222590446472,0.9666395443449959,0.9585124462329393,0.9572798199816062,0.9567968823031129,,,147,0.9666395443449959,0.9585124462329393,0.9572798199816062,0,0.0,0.9916666666666667,0.926829268292683
linear,Virchow2,a2abf8d9cae1,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,0,0.9866666793823242,0.9633848657445078,0.9570821932904836,0.9584321663575618,0.9567051203610477,,,53,0.9633848657445078,0.9570821932904836,0.9584321663575618,0,0.0,0.9916666666666667,0.926829268292683
linear,Virchow2,adf76cf29136,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,3,0.9822222590446472,0.9690805532953621,0.963934397616096,0.963718625223116,0.9644857075542435,,,41,0.9690805532953621,0.963934397616096,0.963718625223116,0,0.0,0.9916666666666667,0.9512195121951219
linear,Virchow2,bbbb074cb52c,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,3,0.9866666793823242,0.9698942229454841,0.9649456369187442,0.9638189245729242,0.9618085502820707,,,240,0.9698942229454841,0.9649456369187442,0.9638189245729242,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,e41c11dbf25c,central,central-tuned,adam,0.0003,,-1,,project_tss,raw,linear,False,tuned,3,0.9822222590446472,0.9666395443449959,0.9645069797881922,0.9616812979993945,0.9574753791264696,,,29,0.9666395443449959,0.9645069797881922,0.9616812979993945,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,ec79b87b31b7,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,4,0.9822222590446472,0.967453213995118,0.9629852940046558,0.9632506954325524,0.9639428290541541,,,191,0.967453213995118,0.9629852940046558,0.9632506954325524,0,0.0,0.9916666666666667,0.975609756097561
linear,Virchow2,ee39a9baa79e,central,central-tuned,adam,0.001,,-1,,project_tss,raw,linear,False,tuned,2,0.9822222590446472,0.9690805532953621,0.9610290247498957,0.9610683175358941,0.9581207113527986,,,184,0.9690805532953621,0.9610290247498957,0.9610683175358941,0,0.0,0.9916666666666667,0.9512195121951219
linear,Virchow2,fe43a1ca9d6b,central,central-tuned,adam,0.0001,,-1,,project_tss,raw,linear,False,tuned,0,0.9822222590446472,0.967453213995118,0.9648289616980625,0.9630281557912697,0.9611748670159886,,,23,0.967453213995118,0.9648289616980625,0.9630281557912697,0,0.0,0.9916666666666667,0.975609756097561
linear2,CTransPath,0455f9987dfe,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,zscore,linear,False,,1,0.9333333373069763,0.8803905614320586,0.8325643799600753,0.836434709968795,0.8476730133224961,0.8476730133224961,197.0,147,0.8803905614320586,0.8325643799600753,0.836434709968795,0,0.0,0.9416666666666667,0.5853658536585366
linear2,CTransPath,0cb727177d62,fl,FedAvg,sgd,0.03,0.01,20,stratified,project_tss,zscore,linear,False,,2,0.9688889384269714,0.935720097640358,0.9284139793031932,0.9244506132562472,0.9318027700243824,0.9318027700243824,160.0,110,0.935720097640358,0.9284139793031932,0.9244506132562472,0,0.0,1.0,0.9024390243902439
linear2,CTransPath,26c2a15167af,fl,FedAvg,sgd,0.03,0.01,20,stratified,project_tss,zscore,linear,False,,3,0.9577777981758118,0.9414157851912124,0.9355944493078439,0.9318149493274804,0.9335405857856082,0.9335405857856082,157.0,107,0.9414157851912124,0.9355944493078439,0.9318149493274804,0,0.0,1.0,0.9024390243902439
linear2,CTransPath,27c15c57d513,fl,FedAvg,sgd,0.01,0.01,20,stratified,project_tss,zscore,linear,False,,2,0.9622222185134888,0.9300244100895037,0.9255378508608528,0.9210632229715271,0.9299522972169815,0.9299522972169815,162.0,112,0.9300244100895037,0.9255378508608528,0.9210632229715271,0,0.0,1.0,0.926829268292683
linear2,CTransPath,3444d2b722b3,central,central-tuned,adam,0.0001,,-1,,project_tss,zscore,linear,False,tuned,2,0.9688889384269714,0.9454841334418226,0.9390357181414131,0.9350953208087864,0.9310649965888351,,,11,0.9454841334418226,0.9390357181414131,0.9350953208087864,0,0.0,1.0,0.926829268292683
linear2,CTransPath,493b838a3ce3,fl,FedAvg,sgd,0.03,0.01,20,stratified,project_tss,zscore,linear,False,,4,0.9622222185134888,0.9471114727420668,0.9415210649628144,0.9372133939354109,0.9303558407394924,0.9303558407394924,258.0,208,0.9471114727420668,0.9415210649628144,0.9372133939354109,0,0.0,1.0,0.9512195121951219
linear2,CTransPath,4aebdaac18cf,central,central-tuned,adam,0.0001,,-1,,project_tss,zscore,linear,False,tuned,3,0.9688889384269714,0.9430431244914564,0.9335296800722195,0.9317656630626554,0.9295127569592558,,,13,0.9430431244914564,0.9335296800722195,0.9317656630626554,0,0.0,1.0,0.9024390243902439
linear2,CTransPath,741b39930bdb,fl,FedAvg,sgd,0.03,0.01,20,stratified,project_tss,zscore,linear,False,,1,0.9711111187934875,0.950366151342555,0.9419164133484667,0.9384445374971625,0.937750041481587,0.937750041481587,251.0,201,0.950366151342555,0.9419164133484667,0.9384445374971625,0,0.0,0.9833333333333333,0.9024390243902439
linear2,CTransPath,9076aff2146b,fl,FedAvg,sgd,0.01,0.01,20,stratified,project_tss,zscore,linear,False,,4,0.9511111378669739,0.9438567941415785,0.9394452647753231,0.9352019946159371,0.9337896053560419,0.9337896053560419,212.0,162,0.9438567941415785,0.9394452647753231,0.9352019946159371,0,0.0,1.0,0.9512195121951219
linear2,CTransPath,9a6d1cfab075,central,central-tuned,adam,0.0001,,-1,,project_tss,zscore,linear,False,tuned,4,0.9688889384269714,0.9568755085435313,0.9492300198977353,0.9489132668317034,0.9428686709771636,,,271,0.9568755085435313,0.9492300198977353,0.9489132668317034,0,0.0,1.0,0.926829268292683
linear2,CTransPath,9ce8ba1d00c4,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,zscore,linear,False,,4,0.9244444370269775,0.8836452400325467,0.824020736561791,0.8386397402393043,0.8454360350074721,0.8454360350074721,187.0,137,0.8836452400325467,0.824020736561791,0.8386397402393043,0,0.0,0.9416666666666667,0.5121951219512195
linear2,CTransPath,b750fab6054c,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,zscore,linear,False,,2,0.9244444370269775,0.8893409275834011,0.8455980596748581,0.8464878247507475,0.8525417856812169,0.8525417856812169,169.0,119,0.8893409275834011,0.8455980596748581,0.8464878247507475,0,0.0,0.975,0.6341463414634146
linear2,CTransPath,c1f30aff81bc,fl,FedAvg,sgd,0.01,0.01,20,stratified,project_tss,zscore,linear,False,,3,0.9600000381469727,0.9414157851912124,0.9356078318906302,0.9306636458892458,0.9312591574527781,0.9312591574527781,208.0,158,0.9414157851912124,0.9356078318906302,0.9306636458892458,0,0.0,0.9916666666666667,0.9024390243902439
linear2,CTransPath,c44a3b1b47e0,fl,FedAvg,sgd,0.01,0.01,20,stratified,project_tss,zscore,linear,False,,1,0.9555555582046509,0.9324654190398698,0.9272259992524966,0.9213473356486753,0.9264507072782843,0.9264507072782843,166.0,116,0.9324654190398698,0.9272259992524966,0.9213473356486753,0,0.0,0.9833333333333333,0.926829268292683
linear2,CTransPath,c4b182538088,fl,FedAvg,sgd,0.01,0.01,20,stratified,project_tss,zscore,linear,False,,0,0.9577777981758118,0.9316517493897477,0.9267016219808573,0.9213929794062072,0.9233524509713051,0.9233524509713051,195.0,145,0.9316517493897477,0.9267016219808573,0.9213929794062072,0,0.0,0.9916666666666667,0.9024390243902439
linear2,CTransPath,c7e355c949d5,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,zscore,linear,False,,0,0.9155555963516235,0.8681855166802278,0.8159581485415223,0.8179947743837276,0.8255575939141051,0.8255575939141051,100.0,48,0.8681855166802278,0.8159581485415223,0.8179947743837276,0,0.0,0.8916666666666667,0.5853658536585366
linear2,CTransPath,cea13728899b,fl,FedAvg,adam,0.0003,0.01,20,stratified,project_tss,zscore,linear,False,,3,0.9155555963516235,0.8755085435313262,0.8135464393239897,0.8220254098019089,0.8270859580713477,0.8270859580713477,150.0,100,0.8755085435313262,0.8135464393239897,0.8220254098019089,0,0.0,0.95,0.5609756097560976
linear2,CTransPath,e6547e39b624,fl,FedAvg,sgd,0.03,0.01,20,stratified,project_tss,zscore,linear,False,,0,0.9666666984558105,0.9438567941415785,0.9348727190734546,0.9325589472363567,0.9348191507590412,0.9348191507590412,186.0,136,0.9438567941415785,0.9348727190734546,0.9325589472363567,0,0.0,0.9916666666666667,0.9024390243902439
