fm,algorithm,optimizer,lr,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys,train_macro_sd
Conch_v15,FedAvg,adam,0.0003,5,0.9440000295639038,0.9100081366965013,0.005884356300004731,0.8751844537289981,0.005376870631379437,0.8805132638463041,0.008959254867264397,0.9038522899886491,0.005854142723172866,0.9130947946160507,157.2,107.2,7470.2,3279881,1126163d3b4d;4087bb5f9b8d;8a19854f477d;90261200b1ee;d19ecf943b8f,0.0054242341202772335
Conch_v15,FedAvg,sgd,0.03,5,0.9666666984558105,0.9283970707892596,0.0015222365283864409,0.9151593785448995,0.0043243973539931905,0.9155694155701106,0.002122679871330582,0.9255409706088459,0.003909704611386682,0.9443053535753283,270.0,220.0,12794.8,3279881,0424bb4a8f0c;087ddfe24c49;2ed8970b650b;85dc3834875a;a5d4cf3c8d95,0.0018697760198993258
Conch_v15,FedAvgBN,adam,0.0003,5,0.9528889179229736,0.9282343368592351,0.003274957168022457,0.8848404867647301,0.009923361307849921,0.8999944919069811,0.007035684997430628,0.9114399399633232,0.007196264053524118,0.91852973699605,121.0,64.4,5717.6,3281417,25e71cf0fd2e;5d4dde3a6498;7d4dffeb5642;ecbbda7710f4;f45633f1995e,0.00910664663587729
Conch_v15,FedAvgBN,sgd,0.1,5,0.9640000104904175,0.9321399511798211,0.004834320838897641,0.9038022602866945,0.01209877693607826,0.9108022559702711,0.008348785336731824,0.9264533837030641,0.009954283425584775,0.9345382175399095,132.6,79.4,6257.4,3281417,11be61fad0ff;5033b4be0d10;535fe0553810;a801e5324816;f6ba07c5cc76,0.015269954154154825
Conch_v15,FedBN,adam,0.0003,5,0.6561905744779553,0.6675345809601302,0.05376872866626539,0.5386300823088461,0.060583862808643016,0.5266041758930271,0.05656509866340114,0.6830628055172386,0.050981497980603224,0.6256765883677906,100.0,16.8,4738.6,3281417,4f6fddac8e6e;54062bf517a5;5ffa93fb6cee;81deb06e78f2;af39291c7e4f,0.08597998137355096
Conch_v15,FedBN,sgd,0.1,5,0.7323300992882599,0.7134255492270138,0.029378995985174888,0.6121136147526703,0.03520476605717469,0.590974523688695,0.057183506582915204,0.733514523040798,0.0250834375134167,0.704508055957423,100.0,13.2,4738.6,3281417,2380a7d8715c;38f884c8b60f;4be8bbabbb12;e1f1c2ab21bc;fe64b4b2c186,0.039422180858641576
Phikon_v2,FedAvg,adam,0.0003,5,0.9631111264228821,0.9388120423108217,0.008676175923558247,0.9066865605596013,0.0226652487858842,0.9170404197066142,0.017347684726808515,0.9272509096418753,0.011809917818766918,0.922669929573513,179.8,129.8,8545.6,4328457,08fde91de0bf;3fe223d94937;6d5c48fb81ca;8f3e6c6a0547;94932108e4be,0.022479467088337556
Phikon_v2,FedAvg,sgd,0.1,5,0.9822222352027893,0.9583401139137511,0.005822146076484421,0.9552712307778146,0.005519098974799851,0.9545587568343343,0.0063527976299219595,0.9506535295787633,0.009004765083570026,0.9642909048650852,262.4,212.4,12444.2,4328457,16aa3c832868;3d263e506efa;8aead4431b5a;a8a1162720fe;ff8417eaa901,0.0055870599704500555
Phikon_v2,FedAvgBN,adam,0.0003,5,0.9244444608688355,0.8901545972335232,0.02589080972611446,0.8408409187858965,0.014057362485899847,0.8474709375217682,0.022851641634333453,0.8761136032367016,0.01460348088971552,0.8484414250504546,119.2,61.2,5636.0,4329993,122c953805c4;a9673240c430;b02491e50458;c55b5b98a951;fd7da9fa0185,0.016003010781566827
Phikon_v2,FedAvgBN,sgd,0.1,5,0.9680000305175781,0.9378356387306754,0.004552189009177963,0.8920618795969837,0.008599305244723798,0.9027483249823524,0.008346716220771423,0.913066156907756,0.002557316344576028,0.8953987024018811,117.8,66.2,5552.6,4329993,9a78237d11b5;9e27c84b1155;bda8b2ce3394;caea8fc98849;d78c65f313c4,0.008799826401710606
Phikon_v2,FedBN,adam,0.0003,5,0.551640261074658,0.6895036615134256,0.06087206166056845,0.6087936609151829,0.05980089570917654,0.622889214117684,0.07248402105227837,0.6700231600662713,0.057477301345589336,0.5218358249924195,100.0,38.8,4738.6,4329993,15a38c4c5c6c;2c57b679e7af;cc6f10d314ac;dc4c3eae11e5;e398cd16ff15,0.07599820660575446
Phikon_v2,FedBN,sgd,0.1,5,0.8087549974278501,0.8624898291293734,0.039890564334435455,0.7899948005950893,0.04834557661308099,0.8105843911978552,0.046500868470304234,0.8317428959374201,0.01911883325509014,0.7538536984702627,154.8,100.2,7306.0,4329993,09eb1ea6c554;51258a9214eb;6893601ec662;9e7ecce465e3;be0be21b58f2,0.028220174283124996
UNI_v2,FedAvg,adam,0.0003,5,0.9306666851043701,0.9062652563059398,0.02900478376427657,0.8466388127881151,0.06699809638574072,0.8391861231045178,0.07370579855323679,0.8849628108512835,0.044763615818789085,0.8880200898078832,202.8,152.8,9611.0,6425609,4b795203e4df;9c2c764509b6;9eaeb2270ace;ad1e955dd36a;f040f97f93c4,0.05073503840101
UNI_v2,FedAvg,sgd,0.03,5,0.9666666865348816,0.9508543531326282,0.008868625935517483,0.9423713475686325,0.013333348849506566,0.9407823580415735,0.013415376134898661,0.9452403871989871,0.012588639324673282,0.957480956545121,391.6,341.6,18556.0,6425609,2f5563a00d3b;5fc4471c22ed;b1610e188c33;d89fc7112653;df4216d4fd30,0.01255518568826958
