fm,algorithm,legacy_drop_last,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys
Midnight12k,SCAFFOLD,False,5,0.586222231388092,0.586493083807974,0.03467130303949,0.4192961695343046,0.03158660117101547,0.34027882494039485,0.030222146487577702,0.5373969447692583,0.03442451706559743,0.5373969447692583,150.0,96.0,4639.4,6425609,398b2ae6a86e;579d0d8b2ae1;e2e111f122c0;e3e9de52db68;f0cd4cba3de6
Midnight12k,SCAFFOLD,True,5,0.309333336353302,0.30707892595606184,0.033333653326642176,0.19252631578947368,0.05515752148835318,0.11315049293468946,0.04040294227440505,0.23235311605568487,0.028865472765104854,0.23235311605568487,100.0,12.2,1125.6,6425609,4ee279153531;8ada204e4c81;9e9c282d85ea;b111bb6a6416;fd62dd2903fd
Phikon_v2,FedAvg,False,5,0.8795555830001831,0.8484947111472743,0.08263335091753136,0.759087894556058,0.1564583868899773,0.7678551738701326,0.15964491833041322,0.7816454469573834,0.13428811271335594,0.7816454469573834,274.4,224.4,8483.0,4328457,2c623ed62b3e;3b37663a7e81;662ac1205a75;dddf2cc47b23;f55bec47e7d6
Phikon_v2,FedAvg,True,5,0.6613333344459533,0.6299430431244915,0.014796711785207054,0.383828153896412,0.023396851049763395,0.3269575639556921,0.037574823524830214,0.45017442466683966,0.006577167974661511,0.45017442466683966,230.2,180.2,2635.0,4328457,29249f9f8f9e;3ef37acf07cf;996b4ff986b1;bfa667182008;c766e8fc6eef
Phikon_v2,SCAFFOLD,False,5,0.49022223353385924,0.47892595606183885,0.03155842676659577,0.2730449920562485,0.03630630534879608,0.20780683923708637,0.048611353615107884,0.39112965472986433,0.04319106632796653,0.39112965472986433,154.2,97.2,4788.2,4328457,010c7099aed8;06f6497300e9;43a8b116149c;4d145b3c2108;7f6b7b073de0
Phikon_v2,SCAFFOLD,True,5,0.3315555572509766,0.30545158665581773,0.09250747628198228,0.17577270368555492,0.038190275140370454,0.09663576897165863,0.03666151276770996,0.22060219306760437,0.05058176987166879,0.22060219306760437,101.4,13.6,1143.2,4328457,12a66fd45bb7;1b8d02ac3eea;33844395f56d;b17226bdbffa;e95e8f6b2e62
ResNet50,FedAvg,False,5,0.36622223258018494,0.33441822620016276,0.05521874227546492,0.15014582699523377,0.03886126179678534,0.08728420926112254,0.03218368935796962,0.23170041789457557,0.05265702328137723,0.23170041789457557,110.6,52.6,3406.8,4328457,067a3419309c;091928446a9e;18e6cd33ace3;4bfc9890faa7;6d80ac1e6e47
ResNet50,FedAvg,True,5,0.35733333230018616,0.32530512611879575,0.06005852168924847,0.1415274312950005,0.04168936607952771,0.07571976115290367,0.036887306432245005,0.22643097977464044,0.054325117632172674,0.22643097977464044,103.8,33.8,1174.0,4328457,04b2b38ee9e3;3e4d0b8e75a6;5b1706129412;b0009dda0be9;c8b5d42750c8
ResNet50,SCAFFOLD,False,5,0.3044444501399994,0.2909682668836452,0.08661206717491263,0.14349475487047741,0.044418934272979195,0.07086545348751902,0.0393329851567926,0.21867541540484722,0.06788721911823024,0.21867541540484722,112.2,33.0,3468.8,4328457,0f86af7e3f8e;39a58cf8f83a;41be0d44dbe0;548bd193d7c2;6166d4c38245
ResNet50,SCAFFOLD,True,5,0.2946666657924652,0.26379170056956874,0.041974629798350156,0.12148430873621714,0.02167574854347809,0.05392274699802816,0.007774016991658203,0.18487108236457095,0.006875504154961398,0.18487108236457095,106.6,20.8,1201.0,4328457,0fbe86f4a401;2386addc6d4e;31982353ec0f;32bd4814d458;3fbce58636cb
