diff,lo,hi,lo_pat,hi_pat,seed_diff_mean,seed_diff_sd,seed_t_lo,seed_t_hi,n_seed_pairs,fm,policy
-0.04279902359641985,-0.06879981786459119,-0.017369066191951037,-0.05394269874419502,-0.032079042946348946,-0.04279902359641985,0.029688351489497444,-0.07966198080694792,-0.005936066385891781,5,Conch_v15,uniform
-0.12725793327908863,-0.1799339585433192,-0.07410370485287412,-0.14554632295167141,-0.11030507939064674,-0.1272579332790887,0.06894043893582417,-0.21285879432606658,-0.04165707223211079,5,Conch_v15,ucb
-0.003905614320585782,-0.029002686245240793,0.020825539255250082,-0.009760428706525104,0.001999481545116283,-0.003905614320585804,0.023857315861297527,-0.03352838451933457,0.02571715587816296,5,Conch_v15,pathology_aware
-0.0322213181448332,-0.11461251263992715,0.05322987463738077,-0.04206121526993452,-0.022017340457707545,-0.0322213181448332,0.12158522672816653,-0.1831893168866396,0.11874668059697321,5,Phikon_v2,uniform
-0.15264442636289677,-0.25271380134798127,-0.04421389521683335,-0.17032129315145966,-0.13612191060446152,-0.15264442636289668,0.05790390182283454,-0.22454161661183564,-0.08074723611395773,5,Phikon_v2,ucb
0.041497152156224515,-0.0689742632838881,0.13661878660587737,0.03275189673052781,0.05098088235294111,0.041497152156224536,0.08279863339228767,-0.06131093002745106,0.14430523433990014,5,Phikon_v2,pathology_aware
-0.05850284784377535,-0.09484820829842851,-0.021315172095012516,-0.06968978830037678,-0.047671973422521934,-0.05850284784377544,0.06202116514624457,-0.10287011664748857,-0.014135579040062303,10,UNI_v2,uniform
-0.14759967453213985,-0.20283192870140826,-0.09332963549920767,-0.1668414848705332,-0.12931820684570125,-0.14759967453213996,0.08648253275990186,-0.20946555158777,-0.08573379747650992,10,UNI_v2,ucb
-0.022050447518307537,-0.06166670008019244,0.01895163939812068,-0.030723429057345847,-0.013789098405861965,-0.022050447518307592,0.051856077468187226,-0.0591460506517251,0.015045155615109919,10,UNI_v2,pathology_aware
