fm,lr,mu,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys,selected
Phikon_v2,0.01,1.0,5,0.9364444613456726,0.9158665581773799,0.018108491813430543,0.911719254551086,0.024917680179284737,0.9089468460469764,0.022461786298332856,0.9185260253497205,0.014364820675847309,,297.6,247.6,9215.2,4328457,60c04e712af2;728da01c409b;bf3f4cdf3a6d;d485403df414;f6f6de3e2cab,False
Phikon_v2,0.03,0.001,5,0.9702222466468811,0.9480878763222131,0.010473922867392077,0.9489090109614663,0.009411232522861376,0.9465585363284083,0.01050611330030375,0.9465598080615688,0.012219881486921191,,327.8,277.8,10139.0,4328457,05787fc9cb47;0eadcfc28906;12e6a902244f;6fd6328238ba;9a9aebf3c5db,False
Phikon_v2,0.03,0.01,5,0.9742222428321838,0.9515052888527258,0.005506566091355129,0.9522304863394492,0.00530454403778793,0.9501240282787563,0.005543528807322433,0.9487338230017357,0.009687309916619227,,350.2,300.2,10839.0,4328457,2140d6c98ef8;6f95a41e7887;b17c204327dd;b477540f480b;ca709f961305,False
Phikon_v2,0.03,0.1,5,0.9742222428321838,0.9521562245728233,0.0051909317844545284,0.952856351256194,0.004998103795316289,0.9507248169017866,0.005242211439895926,0.9493123721784158,0.009364456144471745,,350.2,300.2,10839.0,4328457,3fce4ac25dba;7844a3b4c213;9b580d9a74de;c58599dc58c2;fab0859ffaca,False
Phikon_v2,0.03,1.0,5,0.9608889102935791,0.9347436940602115,0.03230893561955485,0.9295319846481348,0.044238733515774,0.9295915834210075,0.03942203943724963,0.9331058962473948,0.0340583438409422,,314.0,261.4,9705.0,4328457,5d8b318f98ba;9e163c10e2df;c0091aed2aaf;c25de3619306;d41587e0d337,False
Phikon_v2,0.1,0.001,5,0.9760000228881835,0.9493897477624085,0.011950145405331515,0.9505710390628306,0.009535387622330421,0.9482387488684706,0.010355399793311001,0.9508813936526248,0.013293243936040106,,298.2,248.2,9232.2,4328457,13f2983a5c32;3898b25f7d3a;59fc39787993;666524853c68;8d9efc3d53a1,True
Phikon_v2,0.1,0.01,5,0.9528889179229736,0.9306753458096013,0.04439311816273077,0.9156867045313423,0.08424704149267079,0.9132823716682743,0.08069861065947082,0.9215610595503593,0.0576722475477088,,235.2,184.0,7295.2,4328457,200c99411339;add9a26d5955;c1100b14e133;cb076a2a8b11;e4d534d8b001,False
Phikon_v2,0.1,0.1,5,0.9551111221313476,0.9267697314890155,0.061376801190060566,0.911666949778723,0.09669766042341954,0.9125341536189285,0.08909756936193175,0.92369185340902,0.06364127297511492,,294.2,242.8,9110.2,4328457,094ae0b32979;57ccb074e8bf;7d54d9fff0c2;bd4337b8aa97;cfde8d7a5fd1,False
Phikon_v2,0.1,1.0,5,0.9715555667877197,0.9484133441822621,0.007359101093308394,0.9488307067139352,0.007607199430134525,0.9469386226044152,0.00780167798136192,0.9504032943518924,0.011731096184324627,,287.2,237.2,8883.6,4328457,0c887fd15e8b;0d2d15d65e2f;0f2cd27a3d2e;8478d8dc1212;c839b39f05cf,False
UNI_v2,0.003,0.001,5,0.9004444718360901,0.8805532953620829,0.013213053151561648,0.8614478543459066,0.020070355631729403,0.8560012520167668,0.016136932761712942,0.8701633610934316,0.01845018006078729,,336.0,286.0,10419.6,6425609,0e58d827988d;328a1bca5a5f;49ef229e797c;6d8de8082838;f4e25bb5dc67,False
UNI_v2,0.003,0.01,5,0.9031111359596252,0.88413344182262,0.01397049700981919,0.8679213912192099,0.021730865749518616,0.8607139021685573,0.01765218450136462,0.877235832581791,0.021094184464757814,,359.4,309.4,11137.6,6425609,0deef8e7aa1b;37d8daf94aaf;4b1647dfb3cb;531166851bdb;72a8daacb085,False
UNI_v2,0.003,0.1,5,0.9004444718360901,0.8807160292921073,0.01350054257652398,0.862064669143502,0.021838350609419254,0.8561219642807558,0.01714481906886698,0.870979544448556,0.019827059237380054,,335.8,285.8,10413.8,6425609,0ef38039d87e;14a0d457ea6e;9c82f056229e;f6616ae823a0;f7faa8fa9a0c,False
UNI_v2,0.003,1.0,5,0.8968889117240906,0.8764849471114727,0.008483262176714974,0.856667350969917,0.015483619126672992,0.8511450974571424,0.011801328493651843,0.8641131084154532,0.012701301020145479,,307.6,257.6,9543.2,6425609,4b657731f6da;74e1cec17e2c;c73912389417;c7e7fe613d49;de12244863a4,False
UNI_v2,0.01,0.001,5,0.9200000166893005,0.9041497152156225,0.017727917948444152,0.8964189308736283,0.024578051112781663,0.8838915036336102,0.02493834374998457,0.9016859232779876,0.020826669841219215,,303.4,253.4,9402.4,6425609,234affcd9250;3b0ee45b0895;9978d68f3dc5;a5e6ba929552;f80024b0164d,False
UNI_v2,0.01,0.01,5,0.9182222485542297,0.9041497152156225,0.022039786168766954,0.8969810222467128,0.03036663488533245,0.8850249115775275,0.026682241213213793,0.9058241402588838,0.023558643988137423,,297.8,247.8,9237.6,6425609,05eb284f86f0;18ef8361cdc1;24070cb85028;3af9ba22ccc2;5a9ae148f593,False
UNI_v2,0.01,0.1,5,0.91644446849823,0.9021969080553296,0.019674996511690666,0.8946271709675045,0.02645582678191961,0.8836255993144915,0.02507223666755793,0.9023702718128034,0.01969764104323156,,282.2,232.2,8756.6,6425609,0c806be2140a;0fd6e784e6f9;5106b7f5c1ed;5aca3bf450fb;e80ef81a0a82,False
UNI_v2,0.01,1.0,5,0.9208889007568359,0.9043124491456469,0.01310235540153226,0.9036345799368529,0.01564417946350876,0.8880604066434794,0.013583055044248811,0.9097981441461183,0.014544699239141734,,314.6,264.6,9746.2,6425609,25b912b37bdf;4706112bec97;628eb9c779cd;65ecd84b1945;a7c2aa076e9b,False
UNI_v2,0.03,0.001,5,0.9448889136314392,0.9275834011391375,0.01722214034867108,0.9292377041105985,0.016228784999317895,0.9165225682380426,0.019673765262520918,0.9281048568794101,0.02089282873618606,,322.6,272.6,10018.4,6425609,37838a7613ed;540a57f15479;853e9fccb086;aa29cb43e488;d769b12d15e5,False
UNI_v2,0.03,0.01,5,0.9391111135482788,0.9225386493083809,0.02363426722606904,0.9168469292395522,0.03574983143795167,0.9060352348791667,0.03657582103562144,0.9254639242814354,0.026868789384572152,,285.2,235.2,8825.6,6425609,0c541d3e6767;2fe2f5b078bc;5f794406c0f1;68be14540dea;9feb11fbb2ff,False
UNI_v2,0.03,0.1,5,0.9488889098167419,0.9344182262001628,0.013537272151723609,0.9311743291188513,0.015225880457008574,0.9267423278764472,0.0146392348733257,0.9348212731412436,0.014815137308057471,,325.4,275.4,10080.2,6425609,267443a63351;2786082fd29f;5f9c4379a007;a7916ba35076;f1b84dab7b5f,True
UNI_v2,0.03,1.0,5,0.940000033378601,0.9254678600488202,0.026706467495409964,0.920273747965265,0.03350571760153898,0.9134496449236386,0.03397411616160841,0.9285282266906304,0.02676760362542005,,316.8,266.8,9823.4,6425609,27b76fc14e16;60571a6ced84;b68e4ae7f61c;b86e05f70b1d;f2b7c06dc59a,False
UNI_v2,0.1,0.001,5,0.767555582523346,0.7555736371033361,0.037289690887728114,0.6169757490625747,0.08884374218227194,0.5809477599337511,0.08267551689619138,0.6955881651026339,0.06887086761582298,,147.8,90.2,4560.2,6425609,04955475b276;2dde87892029;623a8033e8de;6acfeef051a5;88b74979dc57,False
UNI_v2,0.1,0.01,5,0.7760000228881836,0.7707078925956061,0.033043403995115996,0.6677616112781438,0.05218617989578255,0.6312433817322657,0.059884514460336935,0.7201806822056659,0.05263321300819644,,121.6,69.8,3777.0,6425609,33cfcb090b2c;5989fb5acc48;5feb19268557;a302ebe9c700;a7c42613be06,False
UNI_v2,0.1,0.1,5,0.7493333339691162,0.7487388120423109,0.024208552347129805,0.6349046800973702,0.05785885673055937,0.6109751515044479,0.06398403243790753,0.6882743163427502,0.033000990809604724,,113.8,62.4,3513.6,6425609,01ed347772de;33ace7effc8e;72c48dce5d2d;792de122d004;bf34ad78ebf8,False
UNI_v2,0.1,1.0,5,0.7595555782318115,0.7572009764035801,0.03451436654994355,0.6593041832423807,0.06735322767718457,0.6283571521851299,0.07189872526186206,0.70650955737029,0.058174074153865246,,128.8,78.8,3971.6,6425609,166db606e4f8;248183322c7f;72a7eb821e77;808a7192edae;f5d84e8943fb,False
